352	58
352	1348
360	659
360	54
360	84
360	1527
360	1241
363	1453
363	355
363	463
363	1660
363	1286
363	162
363	1104
363	452
363	1355
363	417
363	948
363	1132
363	1191
355	739
355	700
362	671
357	618
357	1370
357	856
357	1116
356	610
361	1459
361	529
361	1014
361	396
361	34
365	1136
365	714
365	1036
350	1070
350	605
367	260
367	648
367	99
368	357
368	1224
371	16
371	1241
371	329
373	797
373	1443
373	291
373	617
373	598
373	1375
373	315
373	1390
373	222
373	1371
370	935
370	483
370	405
374	1196
374	878
374	1246
374	854
374	690
374	860
374	515
374	1143
374	1373
374	771
374	1462
372	1115
372	1568
372	402
337	490
337	1036
378	331
378	1261
378	371
378	1048
378	1253
378	1480
378	461
378	522
378	1347
378	941
378	846
378	1485
378	1327
378	1209
378	1321
366	1168
366	1297
377	462
377	664
375	611
375	875
359	743
359	855
379	308
379	999
379	1414
379	1566
379	1117
379	480
379	201
379	129
380	1533
380	1373
380	1387
380	266
380	1615
380	1094
380	1419
381	1370
381	1568
381	567
381	352
381	81
381	1340
385	49
385	1303
385	327
385	388
385	579
385	430
385	489
385	1209
385	470
385	1271
385	805
385	1107
382	170
382	1120
382	976
387	713
387	282
387	247
387	617
387	266
387	1453
387	997
387	741
387	143
387	228
387	816
387	730
387	660
364	911
369	759
388	180
388	1215
388	573
386	339
389	990
389	1042
389	1292
389	1395
389	791
389	431
389	1539
389	1595
389	223
389	1283
389	1230
383	1086
383	893
383	732
390	1216
390	1416
393	381
393	1151
393	1559
393	855
393	988
393	439
393	1260
393	938
393	478
393	1104
393	1307
393	682
393	174
393	580
393	475
393	1439
393	1280
393	1138
392	794
392	978
392	391
392	1232
392	1260
376	70
376	942
394	642
394	950
394	32
394	375
394	62
394	1052
391	1060
391	1107
391	634
391	1510
391	590
398	516
398	942
398	1516
398	1102
398	877
398	412
398	619
397	734
397	643
397	711
397	1366
397	663
399	303
399	613
399	898
399	766
399	777
399	1522
399	1530
399	397
399	1073
399	1117
399	1417
399	1573
399	1124
396	1284
396	1424
396	399
401	354
401	81
401	1300
401	1367
401	1422
401	766
401	1383
402	453
402	398
402	546
384	128
395	1438
395	218
395	1635
353	485
403	228
403	1594
405	618
405	169
405	621
405	144
405	1201
405	1183
405	342
405	1353
405	884
405	1296
405	1292
405	890
405	903
405	1368
405	871
405	1011
405	1655
405	1450
405	824
405	1214
405	406
405	927
405	1281
405	1375
405	409
405	1032
405	1500
405	1303
405	623
405	888
400	355
406	999
406	1188
406	710
406	1639
406	689
406	35
406	1053
406	729
406	1191
406	228
406	636
406	1409
406	1619
406	659
407	1228
407	1436
407	917
407	928
407	970
407	570
407	1181
407	1464
407	962
407	745
409	1396
409	1332
409	42
409	869
409	1357
409	948
409	1465
409	257
409	1032
404	525
404	831
413	549
413	32
416	362
416	379
416	1481
416	1459
416	1032
416	487
416	886
416	902
416	1462
416	830
416	318
416	349
416	1040
416	1078
416	1383
416	688
416	1480
416	904
416	207
416	1279
408	280
408	85
410	232
410	730
411	1149
411	452
411	214
417	1631
417	1434
417	274
417	1475
417	389
417	1442
417	987
417	581
417	635
417	189
417	1250
417	608
417	1036
417	1482
417	620
412	36
412	1329
412	682
420	1486
420	411
422	1438
422	624
422	771
422	39
425	1266
425	275
425	948
425	1532
425	1051
425	928
425	1215
425	975
425	1173
419	367
419	422
415	220
423	1381
423	1424
423	1622
429	723
429	260
429	351
429	347
429	825
429	1511
429	812
429	412
429	858
429	604
429	1078
429	1388
429	18
429	750
429	323
429	1604
429	244
428	825
428	1013
428	204
427	603
427	312
418	334
424	619
424	580
432	908
432	760
432	653
421	952
421	434
421	655
435	698
435	980
435	1234
435	738
435	599
435	1037
435	349
435	1201
435	1174
435	837
435	854
435	373
435	287
435	937
435	1107
435	1551
433	719
433	442
426	403
426	66
426	1545
426	597
426	1013
436	1171
436	1428
436	1506
436	652
436	833
436	534
430	1398
430	1132
430	1516
434	558
434	1599
437	769
437	847
437	854
437	1103
437	1159
437	59
437	350
437	1042
437	556
437	717
437	422
438	1489
438	373
431	1374
442	1612
442	650
442	675
442	454
442	1398
442	1501
440	1124
440	89
445	490
445	1356
445	968
445	347
445	1030
445	637
447	1327
447	1424
447	797
447	547
447	291
447	977
449	283
449	1133
449	1232
450	486
450	5
450	1634
450	985
450	54
450	224
450	138
450	484
450	1014
450	1566
450	664
450	1409
450	1642
450	43
450	625
450	927
450	960
450	911
450	1611
450	1169
450	85
450	30
446	1176
446	202
439	669
439	1290
451	489
451	1307
451	1417
451	1162
452	802
452	1210
452	1449
452	695
452	1634
452	772
452	351
452	816
452	500
454	1151
454	915
454	1144
454	1551
454	608
454	539
454	178
454	75
454	1427
454	1330
453	444
453	211
453	933
453	516
453	1062
453	636
453	768
414	160
455	969
455	536
455	160
455	1105
455	329
455	412
455	619
455	105
444	172
448	1431
448	1424
457	663
457	817
457	1477
457	985
457	434
457	260
457	1446
457	705
457	1237
457	177
457	757
457	209
456	504
456	62
456	122
456	822
456	25
456	1301
456	1148
456	1395
456	1131
458	476
458	482
458	989
458	534
458	1620
458	1522
458	1438
458	818
462	188
462	412
459	169
459	1444
459	1200
459	1455
459	77
460	1534
460	1514
460	111
461	1132
467	763
467	1328
468	1644
468	448
468	272
468	502
468	487
468	930
466	36
466	43
466	789
466	1630
466	393
472	459
472	1207
472	434
472	5
472	103
472	1512
472	657
472	322
472	690
472	1398
472	323
465	1593
465	1002
465	146
465	1444
463	635
463	1631
463	752
463	1190
463	1311
463	578
471	436
471	245
474	1035
474	1138
474	361
474	801
474	638
474	1541
474	1318
474	270
474	1448
474	1631
474	1234
474	903
474	220
474	20
469	1480
469	186
464	1332
464	1257
464	409
476	24
476	754
476	1035
476	718
478	686
478	1554
478	1235
478	264
478	16
473	128
473	724
470	661
470	767
470	169
480	1097
480	318
480	1259
441	1419
479	564
479	1448
479	791
479	1080
479	53
479	1414
479	1544
479	946
479	620
484	744
484	338
484	201
484	668
484	960
484	362
486	561
486	441
486	504
486	376
486	803
486	97
486	147
486	986
487	231
487	1405
487	1150
487	379
487	1662
487	831
487	469
487	1513
487	835
487	1582
482	772
482	1324
481	287
481	452
481	1086
492	540
492	296
492	1539
493	1488
493	467
493	649
493	242
493	559
493	26
490	30
490	290
490	614
489	1530
489	429
489	59
489	1367
489	1167
483	1274
483	790
483	1253
496	530
496	395
496	821
496	1129
496	984
496	783
494	44
494	102
495	603
495	278
495	1142
495	535
495	1317
495	1485
495	863
495	1409
495	920
477	619
477	1549
497	1194
497	1369
497	76
497	1511
497	1094
497	1203
497	323
497	554
497	615
497	377
497	895
497	430
488	567
488	554
488	1351
488	1173
488	972
488	374
488	91
498	1337
498	1375
498	764
498	1210
498	964
498	111
499	500
499	149
499	1127
499	1044
499	799
491	238
491	714
500	797
500	985
500	1426
500	1611
500	1029
500	145
500	359
500	55
500	1307
502	325
502	724
503	415
503	223
503	1222
503	1364
503	1501
503	633
503	645
504	480
504	610
504	971
504	55
504	1174
504	933
504	1301
504	793
504	1158
504	160
504	1326
505	1504
505	838
505	1652
505	856
505	1216
506	1589
506	1450
506	225
506	829
506	896
506	614
506	19
506	1478
506	144
506	1283
443	1468
507	209
507	137
507	935
514	1145
514	1214
514	1025
514	984
514	1461
514	1113
514	355
514	1501
508	1463
508	145
508	244
508	1334
511	1189
515	1387
515	471
512	1105
513	1205
475	854
523	1038
523	994
523	1405
523	34
518	1411
518	1542
518	753
509	731
509	874
516	594
510	1080
510	1261
524	123
524	1524
524	1631
524	1378
524	1229
524	822
524	899
524	1183
524	1244
524	916
524	142
524	840
524	1401
501	1036
501	963
501	265
525	1559
525	940
525	117
521	647
521	903
521	771
521	756
521	225
521	53
520	1032
519	922
519	84
528	157
528	349
528	1256
532	1056
532	652
532	1201
532	349
532	1231
532	565
532	878
532	578
532	469
532	290
532	1024
530	1290
530	819
531	1506
531	1599
529	673
529	674
517	442
517	1434
527	609
527	1426
527	1439
527	162
527	1039
527	1208
485	1630
485	439
533	130
533	1479
533	982
533	989
533	1123
533	1397
533	74
533	1305
533	1384
533	541
533	544
535	1635
535	1487
535	279
535	1639
535	1217
535	1145
535	1538
535	755
535	1312
536	302
536	30
536	430
536	1509
536	557
536	25
536	861
526	1121
526	468
526	1306
537	1644
537	1652
537	793
537	987
537	1002
537	297
537	1081
537	1615
537	1605
537	536
537	1096
537	1367
537	1276
537	1169
537	925
537	1628
537	1051
537	1188
537	1607
537	1097
534	224
534	1200
534	1197
534	246
541	255
541	295
541	55
541	907
541	244
541	342
538	201
538	1070
538	909
538	328
542	5
542	1045
542	1604
542	956
542	1208
542	392
545	184
545	92
545	634
545	114
545	987
545	886
545	740
539	896
539	1435
539	570
547	81
543	447
543	182
543	451
543	1178
543	1529
543	888
543	845
543	25
548	434
548	365
548	1641
548	205
548	961
548	1612
548	602
546	1294
546	153
546	1102
522	1031
522	44
551	1336
551	1135
551	681
551	525
551	1415
551	514
551	1202
551	1523
551	1566
551	1116
551	1268
551	1484
551	789
551	1466
544	11
544	1105
553	1416
553	960
553	694
553	1045
552	1514
552	85
552	1348
552	163
540	1281
540	619
540	1311
554	1488
554	1537
554	719
554	27
554	1658
550	1585
550	1215
556	108
556	578
559	1033
559	489
559	1343
559	1072
560	505
560	802
560	445
560	1672
560	28
561	883
561	1094
561	34
561	244
561	1291
561	862
561	829
561	727
561	495
561	916
561	1118
561	542
561	41
561	384
561	398
563	373
563	1578
566	1506
566	1523
566	573
566	571
566	1522
566	954
557	1254
557	543
557	173
558	1533
564	604
564	624
565	1177
565	559
573	1117
573	1319
573	330
549	33
567	1560
567	1516
567	1251
567	1166
567	536
567	692
567	1003
569	491
569	927
569	1184
562	1054
562	595
562	43
576	368
576	1318
577	644
577	799
577	938
577	1007
577	1250
577	990
577	165
577	1150
579	475
579	45
579	1566
574	1486
574	1211
555	439
555	1548
555	1117
572	1416
575	113
575	1226
584	1212
588	1271
588	936
588	626
588	1230
588	214
588	1318
588	763
588	924
588	377
587	1656
587	105
587	364
587	483
568	459
568	1224
568	103
568	1426
586	1204
586	119
586	1233
586	826
586	1357
586	1055
586	60
585	1574
585	651
585	1241
585	346
582	984
582	1679
582	175
591	87
591	281
591	126
591	594
581	51
581	251
592	753
592	146
592	714
592	220
592	557
592	801
592	173
592	1426
592	1551
592	1324
592	215
592	702
592	822
592	1232
592	908
580	588
580	1516
590	1531
590	437
593	1260
593	358
593	1155
593	135
593	1192
593	1215
593	752
583	856
583	227
596	1340
570	457
599	44
599	767
589	1083
589	1347
594	866
597	997
597	602
578	1119
601	361
601	619
601	1430
601	323
601	380
601	1252
602	848
602	1201
600	815
600	504
600	1337
600	1109
605	542
605	73
605	430
605	1223
603	281
603	470
595	1011
595	989
595	220
595	1472
606	528
606	1672
606	490
606	1037
606	1208
606	1250
606	1205
606	857
606	773
606	757
608	158
608	1364
608	1335
608	1270
608	374
608	528
608	899
607	192
607	1192
610	1103
610	683
610	1485
611	1280
611	1279
617	1342
617	666
617	44
617	916
617	990
618	1522
618	1638
618	575
618	1450
618	1069
618	1467
618	1634
618	453
618	805
614	837
614	871
609	965
609	982
615	1438
615	1636
615	747
615	756
615	1531
616	628
616	494
620	293
620	748
620	749
620	190
620	1395
571	310
619	448
619	1502
619	971
619	1441
613	1628
613	1023
622	200
622	1350
622	1124
622	938
622	640
622	1611
622	1636
622	1353
622	1318
622	1605
621	1267
621	1204
621	232
621	11
621	1172
621	1662
621	112
604	99
604	1199
624	1037
624	562
624	956
624	908
624	23
624	548
612	759
612	1468
627	104
627	1628
627	932
627	483
627	1061
627	1600
627	106
627	918
623	739
623	1281
628	1512
628	580
625	326
625	1662
625	1480
625	1099
625	717
629	1549
629	572
629	481
629	478
629	1332
633	740
633	918
633	839
632	1294
632	973
632	672
632	1371
632	30
631	119
634	1144
634	936
634	644
634	1455
634	771
634	200
639	1675
639	769
639	1229
639	1091
639	1076
639	601
630	1451
630	648
630	24
630	166
630	1628
642	266
642	815
642	343
642	952
642	1551
642	1561
642	667
642	808
642	604
642	497
642	618
642	310
642	1329
637	1311
637	1509
637	766
637	361
637	987
640	826
640	1227
640	542
640	152
640	505
626	1218
626	875
643	1164
643	1211
643	34
643	1533
643	137
643	567
643	106
643	832
643	57
598	622
638	889
638	1638
638	460
635	1060
635	975
644	1290
644	415
636	41
645	1016
645	1581
645	1491
645	1199
645	638
648	1100
648	731
648	1265
648	438
648	734
648	1053
648	422
648	624
648	164
648	1454
648	1133
648	156
647	1548
647	1052
647	34
650	781
650	718
650	291
650	1316
650	1284
650	567
650	1403
650	30
650	405
650	1072
650	812
650	1505
650	1277
